down,ydstogo,yardline_100,game_seconds_remaining,score_differential,qtr,go_for_it
4.0,5,69.0,1517.0,12.0,3,0
4.0,5,16.0,1432.0,12.0,3,0
4.0,5,63.0,1008.0,8.0,3,0
4.0,4,19.0,602.0,8.0,4,0
4.0,17,56.0,435.0,-11.0,4,0
4.0,1,76.0,211.0,11.0,4,0
4.0,8,42.0,3410.0,0.0,1,1
4.0,1,35.0,3236.0,-7.0,1,1
4.0,1,1.0,3105.0,7.0,1,1
4.0,9,79.0,2983.0,-14.0,1,0
4.0,10,68.0,2651.0,-21.0,2,0
4.0,7,77.0,2485.0,21.0,2,0
4.0,10,19.0,2150.0,-21.0,2,0
4.0,12,50.0,1931.0,18.0,2,0
4.0,12,42.0,1102.0,-14.0,3,0
4.0,1,73.0,864.0,-21.0,4,1
4.0,11,70.0,763.0,-21.0,4,0
4.0,6,53.0,660.0,21.0,4,0
4.0,15,46.0,329.0,14.0,4,0
4.0,5,28.0,218.0,-14.0,4,1
4.0,14,24.0,3352.0,0.0,1,0
4.0,4,81.0,3295.0,-3.0,1,0
4.0,1,1.0,3154.0,3.0,1,1
4.0,11,81.0,2845.0,-10.0,1,0
4.0,2,2.0,2575.0,10.0,2,0
4.0,6,61.0,1942.0,-13.0,2,0
4.0,3,18.0,1804.0,13.0,2,0
4.0,2,2.0,1171.0,13.0,3,0
4.0,2,43.0,1039.0,-16.0,3,1
4.0,2,72.0,707.0,8.0,4,0
4.0,2,58.0,299.0,0.0,4,0
4.0,27,92.0,196.0,0.0,4,0
4.0,1,21.0,55.0,0.0,4,0
4.0,1,18.0,2864.0,-7.0,1,1
4.0,1,8.0,2753.0,-7.0,1,1
4.0,2,72.0,2537.0,0.0,2,0
4.0,6,9.0,2094.0,0.0,2,0
4.0,10,72.0,2070.0,-3.0,2,0
4.0,3,20.0,1929.0,-3.0,2,0
4.0,1,60.0,1548.0,7.0,3,0
4.0,7,7.0,1165.0,13.0,3,0
4.0,3,66.0,900.0,-23.0,4,0
4.0,5,76.0,799.0,23.0,4,0
4.0,4,7.0,558.0,-23.0,4,1
4.0,1,71.0,396.0,15.0,4,0
4.0,12,82.0,303.0,-15.0,4,0
4.0,7,37.0,226.0,15.0,4,0
4.0,8,74.0,121.0,-15.0,4,1
4.0,5,69.0,3516.0,0.0,1,0
4.0,9,62.0,3446.0,-7.0,1,0
4.0,7,28.0,2654.0,0.0,2,0
4.0,6,46.0,2296.0,3.0,2,0
4.0,5,54.0,2138.0,-3.0,2,0
4.0,4,57.0,2037.0,3.0,2,0
4.0,2,84.0,1947.0,-3.0,2,0
4.0,7,31.0,1867.0,-3.0,2,0
4.0,14,50.0,1565.0,0.0,3,0
4.0,8,95.0,1450.0,0.0,3,0
4.0,4,18.0,1352.0,0.0,3,0
4.0,5,17.0,1209.0,-3.0,3,0
4.0,1,29.0,994.0,0.0,3,0
4.0,6,60.0,897.0,-3.0,4,0
4.0,5,27.0,609.0,-10.0,4,0
4.0,5,40.0,511.0,7.0,4,0
4.0,2,22.0,276.0,9.0,4,1
4.0,14,73.0,158.0,-16.0,4,0
4.0,2,45.0,3422.0,-7.0,1,0
4.0,8,78.0,3310.0,7.0,1,0
4.0,5,34.0,3158.0,-7.0,1,0
4.0,18,34.0,2749.0,7.0,1,0
4.0,6,7.0,1971.0,0.0,2,0
4.0,10,24.0,1838.0,-3.0,2,0
4.0,1,7.0,1221.0,-7.0,3,1
4.0,3,62.0,1029.0,0.0,3,0
4.0,2,16.0,611.0,0.0,4,0
4.0,8,59.0,437.0,-3.0,4,0
4.0,5,32.0,176.0,3.0,4,0
4.0,3,60.0,133.0,5.0,4,0
4.0,12,13.0,3230.0,0.0,1,0
4.0,8,67.0,2993.0,-4.0,1,0
4.0,13,62.0,2761.0,4.0,1,0
4.0,8,68.0,2569.0,-3.0,2,0
4.0,10,64.0,2488.0,3.0,2,0
4.0,6,46.0,2332.0,-3.0,2,0
4.0,19,89.0,1146.0,-4.0,3,0
4.0,1,1.0,832.0,4.0,4,0
4.0,8,20.0,669.0,-7.0,4,0
4.0,5,74.0,587.0,4.0,4,0
4.0,7,40.0,296.0,-3.0,4,0
4.0,6,85.0,274.0,3.0,4,0
4.0,4,44.0,3204.0,-7.0,1,0
4.0,7,11.0,3022.0,-7.0,1,0
4.0,30,89.0,2877.0,4.0,1,0
4.0,1,50.0,2662.0,-3.0,2,0
4.0,3,68.0,2577.0,3.0,2,0
4.0,16,60.0,2478.0,-3.0,2,0
4.0,6,67.0,2107.0,-10.0,2,0
4.0,14,48.0,1805.0,-10.0,2,1
4.0,5,5.0,1750.0,10.0,3,0
4.0,13,70.0,1637.0,-13.0,3,0
4.0,9,86.0,1166.0,-18.0,3,0
4.0,9,16.0,943.0,18.0,3,0
4.0,14,87.0,744.0,21.0,4,0
4.0,2,2.0,426.0,21.0,4,0
4.0,5,30.0,76.0,24.0,4,1
4.0,5,32.0,3184.0,0.0,1,0
4.0,7,8.0,2931.0,0.0,1,0
4.0,5,32.0,2700.0,-3.0,2,1
4.0,30,66.0,2526.0,3.0,2,0
4.0,8,71.0,2364.0,-10.0,2,0
4.0,18,64.0,2207.0,-10.0,2,0
4.0,3,69.0,1895.0,-17.0,2,0
4.0,7,12.0,1842.0,17.0,2,0
4.0,18,23.0,1802.0,20.0,2,0
4.0,1,5.0,1545.0,20.0,3,1
4.0,10,95.0,1436.0,-20.0,3,0
4.0,17,75.0,1137.0,-27.0,3,0
4.0,8,59.0,1007.0,27.0,3,0
4.0,4,54.0,820.0,-27.0,4,0
4.0,13,98.0,692.0,27.0,4,0
4.0,8,9.0,512.0,-27.0,4,0
4.0,13,40.0,292.0,-24.0,4,0
4.0,4,77.0,3529.0,0.0,1,0
4.0,16,86.0,3124.0,-12.0,1,0
4.0,1,31.0,2871.0,12.0,1,0
4.0,2,24.0,2574.0,-12.0,2,0
4.0,2,2.0,2115.0,-16.0,2,1
4.0,2,52.0,1929.0,9.0,2,0
4.0,2,72.0,1830.0,-9.0,2,0
4.0,6,70.0,1718.0,-9.0,3,0
4.0,10,82.0,1678.0,9.0,3,0
4.0,8,58.0,1551.0,-9.0,3,0
4.0,16,86.0,1435.0,9.0,3,0
4.0,3,35.0,1313.0,-9.0,3,0
4.0,3,80.0,1251.0,6.0,3,0
4.0,2,51.0,926.0,-1.0,3,0
4.0,20,63.0,543.0,1.0,4,0
4.0,3,31.0,230.0,-1.0,4,0
4.0,15,81.0,77.0,-4.0,4,1
4.0,4,90.0,3264.0,0.0,1,0
4.0,6,9.0,2617.0,-7.0,2,0
4.0,4,22.0,2049.0,3.0,2,0
4.0,6,52.0,1608.0,-10.0,3,0
4.0,1,75.0,1481.0,10.0,3,0
4.0,22,76.0,1221.0,-10.0,3,0
4.0,7,42.0,1032.0,-10.0,3,0
4.0,11,46.0,585.0,10.0,4,0
4.0,2,37.0,22.0,10.0,4,1
4.0,6,38.0,3101.0,-7.0,1,1
4.0,14,80.0,2720.0,-14.0,1,0
4.0,8,16.0,2496.0,14.0,2,0
4.0,11,49.0,2372.0,-17.0,2,0
4.0,6,51.0,2152.0,-24.0,2,0
4.0,8,90.0,2072.0,24.0,2,0
4.0,6,30.0,1847.0,17.0,2,0
4.0,4,55.0,1738.0,-23.0,3,0
4.0,5,56.0,1416.0,23.0,3,0
4.0,20,90.0,1345.0,-23.0,3,0
4.0,6,24.0,1248.0,23.0,3,0
4.0,7,72.0,1035.0,19.0,3,0
4.0,19,86.0,975.0,-19.0,3,0
4.0,32,58.0,778.0,-19.0,4,0
4.0,2,72.0,650.0,19.0,4,0
4.0,2,73.0,195.0,-19.0,4,0
4.0,9,53.0,33.0,19.0,4,0
4.0,5,8.0,3312.0,0.0,1,0
4.0,9,46.0,3096.0,-3.0,1,0
4.0,7,84.0,3042.0,3.0,1,0
4.0,12,32.0,2259.0,-11.0,2,1
4.0,6,16.0,2041.0,11.0,2,0
4.0,1,56.0,1684.0,21.0,3,0
4.0,5,22.0,1473.0,-28.0,3,1
4.0,1,69.0,1395.0,28.0,3,0
4.0,9,33.0,1293.0,28.0,3,1
4.0,5,58.0,1084.0,28.0,3,0
4.0,1,81.0,976.0,-28.0,3,0
4.0,6,8.0,619.0,28.0,4,0
4.0,3,18.0,317.0,-31.0,4,1
4.0,9,79.0,120.0,31.0,4,0
4.0,3,19.0,3285.0,0.0,1,0
4.0,8,58.0,2571.0,-3.0,2,0
4.0,6,52.0,2427.0,3.0,2,0
4.0,17,98.0,2313.0,-3.0,2,0
4.0,4,8.0,1816.0,3.0,2,0
4.0,3,60.0,1711.0,6.0,3,1
4.0,10,73.0,1642.0,-1.0,3,0
4.0,6,16.0,897.0,-8.0,4,0
4.0,11,17.0,691.0,5.0,4,0
4.0,6,35.0,343.0,-5.0,4,0
4.0,10,90.0,283.0,5.0,4,0
4.0,5,55.0,189.0,-5.0,4,0
4.0,7,82.0,74.0,5.0,4,0
4.0,22,76.0,3173.0,-7.0,1,0
4.0,8,47.0,2984.0,7.0,1,0
4.0,17,75.0,2710.0,-9.0,1,0
4.0,2,76.0,2592.0,9.0,2,0
4.0,1,46.0,2514.0,-9.0,2,0
4.0,2,76.0,2384.0,9.0,2,0
4.0,4,25.0,2147.0,3.0,2,0
4.0,4,71.0,1916.0,-1.0,2,0
4.0,2,65.0,1862.0,1.0,2,0
4.0,9,12.0,1483.0,-1.0,3,0
4.0,2,67.0,1383.0,-2.0,3,0
4.0,10,45.0,1089.0,2.0,3,0
4.0,4,16.0,937.0,-2.0,3,0
4.0,4,59.0,819.0,2.0,4,0
4.0,12,87.0,695.0,-2.0,4,0
4.0,4,29.0,346.0,-9.0,4,0
4.0,8,10.0,234.0,6.0,4,0
4.0,10,43.0,73.0,9.0,4,0
4.0,6,30.0,3524.0,0.0,1,0
4.0,7,66.0,3157.0,-10.0,1,0
4.0,5,71.0,3057.0,10.0,1,0
4.0,7,26.0,2774.0,-10.0,1,0
4.0,1,56.0,2664.0,10.0,2,0
4.0,11,61.0,2247.0,3.0,2,0
4.0,3,41.0,2082.0,-3.0,2,0
4.0,10,80.0,1865.0,-3.0,2,0
4.0,10,64.0,1839.0,3.0,2,0
4.0,13,75.0,1747.0,-3.0,3,0
4.0,5,63.0,1652.0,3.0,3,0
4.0,23,87.0,1527.0,-3.0,3,0
4.0,3,55.0,1438.0,3.0,3,0
4.0,4,16.0,1201.0,-3.0,3,0
4.0,1,1.0,730.0,0.0,4,1
4.0,10,65.0,554.0,-7.0,4,0
4.0,4,71.0,380.0,7.0,4,0
4.0,10,69.0,348.0,-7.0,4,0
4.0,1,72.0,253.0,7.0,4,0
4.0,20,61.0,30.0,0.0,4,0
4.0,3,61.0,3494.0,0.0,1,0
4.0,12,21.0,3362.0,0.0,1,0
4.0,1,31.0,3178.0,-3.0,1,1
4.0,25,44.0,3034.0,-3.0,1,0
4.0,11,81.0,2917.0,3.0,1,0
4.0,4,22.0,2735.0,-3.0,1,0
4.0,19,96.0,2088.0,0.0,2,0
4.0,12,32.0,1978.0,0.0,2,0
4.0,8,96.0,1915.0,0.0,2,0
4.0,5,55.0,1645.0,7.0,3,0
4.0,10,80.0,888.0,-7.0,4,0
4.0,10,10.0,588.0,7.0,4,0
4.0,10,43.0,459.0,-10.0,4,0
4.0,6,74.0,301.0,10.0,4,0
4.0,3,29.0,169.0,-3.0,4,0
4.0,5,75.0,3503.0,0.0,1,0
4.0,3,73.0,3316.0,0.0,1,0
4.0,6,41.0,3061.0,0.0,1,0
4.0,9,58.0,2738.0,-7.0,1,0
4.0,4,44.0,2256.0,-14.0,2,0
4.0,4,74.0,2149.0,14.0,2,0
4.0,6,87.0,2057.0,-14.0,2,0
4.0,5,16.0,1826.0,14.0,2,0
4.0,4,36.0,1519.0,10.0,3,0
4.0,8,9.0,1330.0,-13.0,3,0
4.0,6,38.0,1058.0,10.0,3,0
4.0,7,52.0,474.0,6.0,4,0
4.0,5,75.0,3542.0,-7.0,1,0
4.0,4,65.0,3450.0,7.0,1,0
4.0,3,52.0,3291.0,-7.0,1,0
4.0,9,90.0,3204.0,7.0,1,0
4.0,9,82.0,3005.0,0.0,1,0
4.0,7,12.0,2694.0,0.0,2,0
4.0,10,41.0,2376.0,-3.0,2,0
4.0,1,65.0,2252.0,0.0,2,0
4.0,2,20.0,1920.0,0.0,2,0
4.0,2,49.0,1645.0,-4.0,3,0
4.0,18,81.0,1552.0,4.0,3,0
4.0,4,33.0,1374.0,-4.0,3,0
4.0,4,63.0,1315.0,1.0,3,0
4.0,19,83.0,1195.0,-1.0,3,0
4.0,6,76.0,995.0,-8.0,3,0
4.0,17,27.0,784.0,-8.0,4,0
4.0,2,63.0,402.0,-12.0,4,1
4.0,9,35.0,308.0,12.0,4,0
4.0,22,92.0,3486.0,0.0,1,0
4.0,1,76.0,3235.0,-7.0,1,0
4.0,3,54.0,3079.0,7.0,1,0
4.0,1,24.0,2967.0,7.0,1,1
4.0,9,75.0,2870.0,-7.0,1,0
4.0,11,39.0,2435.0,-13.0,2,0
4.0,2,2.0,1879.0,-13.0,2,0
4.0,2,86.0,1814.0,10.0,2,0
4.0,15,40.0,1541.0,10.0,3,0
4.0,8,47.0,1027.0,3.0,3,0
4.0,3,10.0,442.0,-10.0,4,0
4.0,7,74.0,332.0,-14.0,4,1
4.0,1,33.0,34.0,14.0,4,1
4.0,9,61.0,3441.0,0.0,1,0
4.0,4,45.0,3190.0,0.0,1,0
4.0,8,65.0,2746.0,-14.0,1,0
4.0,10,73.0,2654.0,14.0,2,0
4.0,3,60.0,1841.0,-7.0,2,0
4.0,7,12.0,1500.0,7.0,3,0
4.0,4,20.0,1334.0,-10.0,3,0
4.0,4,67.0,900.0,14.0,4,0
4.0,7,56.0,838.0,-14.0,4,0
4.0,15,71.0,672.0,14.0,4,0
4.0,1,53.0,193.0,-28.0,4,1
4.0,3,70.0,31.0,28.0,4,0
4.0,7,74.0,3473.0,0.0,1,0
4.0,10,65.0,3379.0,0.0,1,0
4.0,10,77.0,3236.0,0.0,1,0
4.0,1,4.0,2994.0,0.0,1,1
4.0,21,28.0,2730.0,-7.0,1,0
4.0,4,65.0,2695.0,4.0,2,0
4.0,8,75.0,2444.0,-3.0,2,0
4.0,2,37.0,1967.0,-10.0,2,0
4.0,3,26.0,1811.0,10.0,2,0
4.0,8,60.0,1722.0,-10.0,3,0
4.0,14,77.0,1103.0,-17.0,3,0
4.0,8,42.0,786.0,-24.0,4,1
4.0,4,68.0,372.0,-23.0,4,0
4.0,10,53.0,120.0,23.0,4,0
4.0,5,75.0,3525.0,0.0,1,0
4.0,10,73.0,3470.0,0.0,1,0
4.0,8,45.0,3343.0,0.0,1,0
4.0,7,92.0,3248.0,0.0,1,0
4.0,3,53.0,3162.0,0.0,1,0
4.0,3,55.0,3029.0,0.0,1,0
4.0,6,34.0,2766.0,0.0,1,0
4.0,5,77.0,2167.0,3.0,2,0
4.0,9,69.0,2068.0,-3.0,2,0
4.0,16,46.0,1829.0,3.0,2,0
4.0,2,78.0,1359.0,3.0,3,0
4.0,10,55.0,1213.0,-3.0,3,0
4.0,6,62.0,1051.0,3.0,3,0
4.0,2,68.0,937.0,-3.0,3,0
4.0,9,42.0,641.0,3.0,4,0
4.0,6,57.0,172.0,-4.0,4,0
4.0,19,64.0,3466.0,0.0,1,0
4.0,6,78.0,3384.0,0.0,1,0
4.0,26,43.0,2806.0,-7.0,1,0
4.0,21,55.0,2574.0,7.0,2,0
4.0,7,71.0,2514.0,-7.0,2,0
4.0,15,64.0,2241.0,7.0,2,0
4.0,16,38.0,1946.0,-7.0,2,0
4.0,12,12.0,1647.0,-1.0,3,0
4.0,8,78.0,1554.0,-2.0,3,0
4.0,13,80.0,919.0,9.0,3,0
4.0,1,31.0,744.0,-9.0,4,1
4.0,18,50.0,270.0,-9.0,4,0
4.0,9,75.0,73.0,9.0,4,0
4.0,6,81.0,3220.0,-7.0,1,0
4.0,7,94.0,2980.0,-7.0,1,0
4.0,11,88.0,2843.0,-13.0,1,0
4.0,3,4.0,2655.0,13.0,2,1
4.0,1,26.0,2301.0,13.0,2,1
4.0,6,51.0,2176.0,-13.0,2,0
4.0,4,85.0,2085.0,13.0,2,0
4.0,2,45.0,1910.0,-13.0,2,1
4.0,2,5.0,1654.0,-20.0,3,0
4.0,9,29.0,1490.0,17.0,3,0
4.0,2,60.0,900.0,-27.0,4,0
4.0,1,56.0,686.0,27.0,4,0
4.0,20,90.0,658.0,-27.0,4,0
4.0,4,37.0,505.0,27.0,4,0
4.0,3,82.0,408.0,-27.0,4,0
4.0,13,61.0,211.0,27.0,4,0
4.0,13,63.0,3405.0,-7.0,1,0
4.0,2,2.0,2685.0,-14.0,2,0
4.0,2,23.0,1894.0,25.0,2,0
4.0,1,54.0,1833.0,-28.0,2,1
4.0,1,17.0,1484.0,28.0,3,1
4.0,10,82.0,1245.0,-35.0,3,0
4.0,9,65.0,1147.0,35.0,3,0
4.0,19,86.0,1060.0,-35.0,3,0
4.0,5,6.0,755.0,35.0,4,0
4.0,1,13.0,555.0,-38.0,4,1
4.0,5,57.0,41.0,-32.0,4,1
4.0,16,64.0,3352.0,0.0,1,0
4.0,9,33.0,2748.0,0.0,1,0
4.0,10,83.0,2691.0,0.0,2,0
4.0,9,37.0,2209.0,0.0,2,0
4.0,6,47.0,2114.0,-3.0,2,0
4.0,7,18.0,1503.0,10.0,3,0
4.0,20,80.0,1319.0,-13.0,3,0
4.0,8,77.0,1174.0,7.0,3,0
4.0,7,9.0,729.0,-7.0,4,0
4.0,5,70.0,512.0,-11.0,4,0
4.0,2,55.0,345.0,11.0,4,0
4.0,5,30.0,120.0,-11.0,4,0
4.0,8,37.0,12.0,8.0,4,0
4.0,7,7.0,3313.0,0.0,1,0
4.0,1,66.0,3207.0,-3.0,1,0
4.0,7,63.0,3050.0,3.0,1,0
4.0,7,11.0,2567.0,-3.0,2,0
4.0,20,80.0,2487.0,3.0,2,0
4.0,1,55.0,2303.0,-3.0,2,0
4.0,2,29.0,2086.0,3.0,2,0
4.0,2,48.0,1953.0,-6.0,2,0
4.0,16,66.0,1680.0,6.0,3,0
4.0,4,82.0,1582.0,-6.0,3,0
4.0,14,56.0,1421.0,6.0,3,0
4.0,5,63.0,650.0,6.0,4,0
4.0,1,26.0,341.0,-6.0,4,1
4.0,11,75.0,237.0,6.0,4,0
4.0,6,67.0,55.0,6.0,4,0
4.0,1,2.0,16.0,-6.0,4,1
4.0,12,81.0,3248.0,-7.0,1,0
4.0,11,22.0,3068.0,-7.0,1,0
4.0,14,44.0,2667.0,-14.0,2,0
4.0,2,80.0,2576.0,14.0,2,0
4.0,8,55.0,2483.0,-14.0,2,0
4.0,10,62.0,2294.0,14.0,2,0
4.0,6,10.0,1905.0,14.0,2,0
4.0,2,67.0,1840.0,-17.0,2,0
4.0,17,59.0,1527.0,-30.0,3,0
4.0,3,47.0,1199.0,-37.0,3,1
4.0,16,19.0,873.0,37.0,4,1
4.0,18,54.0,754.0,-37.0,4,0
4.0,9,19.0,173.0,37.0,4,1
4.0,1,10.0,3003.0,0.0,1,0
4.0,1,54.0,2798.0,-3.0,1,0
4.0,6,51.0,2564.0,3.0,2,0
4.0,11,82.0,2261.0,-9.0,2,0
4.0,5,57.0,2184.0,9.0,2,0
4.0,10,87.0,2160.0,-9.0,2,0
4.0,3,45.0,2063.0,9.0,2,0
4.0,1,80.0,1935.0,-9.0,2,0
4.0,3,39.0,1452.0,10.0,3,0
4.0,6,93.0,1359.0,-10.0,3,0
4.0,10,71.0,1189.0,-17.0,3,0
4.0,5,55.0,1062.0,17.0,3,0
4.0,9,50.0,730.0,17.0,4,0
4.0,4,49.0,3425.0,0.0,1,0
4.0,5,12.0,3367.0,0.0,1,0
4.0,3,70.0,3243.0,-3.0,1,0
4.0,5,58.0,3086.0,3.0,1,0
4.0,11,70.0,2882.0,-3.0,1,0
4.0,6,58.0,2722.0,3.0,1,0
4.0,18,63.0,2226.0,-4.0,2,0
4.0,9,64.0,2121.0,4.0,2,0
4.0,34,79.0,2006.0,-4.0,2,0
4.0,6,21.0,1811.0,4.0,2,0
4.0,3,38.0,1527.0,7.0,3,1
4.0,23,55.0,877.0,-7.0,4,0
4.0,8,50.0,705.0,7.0,4,0
4.0,12,20.0,382.0,-20.0,4,1
4.0,8,78.0,282.0,20.0,4,0
4.0,21,36.0,85.0,-20.0,4,1
4.0,3,26.0,3302.0,0.0,1,0
4.0,1,82.0,2853.0,-4.0,1,0
4.0,5,60.0,2073.0,-3.0,2,0
4.0,7,27.0,1535.0,-3.0,3,0
4.0,2,15.0,1385.0,0.0,3,0
4.0,1,18.0,1035.0,3.0,3,1
4.0,14,19.0,681.0,-10.0,4,0
4.0,12,39.0,438.0,-7.0,4,0
4.0,8,30.0,246.0,7.0,4,0
4.0,1,51.0,128.0,-10.0,4,0
4.0,2,42.0,3354.0,0.0,1,0
4.0,3,79.0,3200.0,0.0,1,0
4.0,4,59.0,3004.0,0.0,1,0
4.0,1,55.0,2855.0,0.0,1,0
4.0,17,45.0,2706.0,0.0,1,0
4.0,14,63.0,2398.0,0.0,2,0
4.0,12,12.0,2075.0,0.0,2,0
4.0,8,58.0,1986.0,-3.0,2,0
4.0,1,64.0,1913.0,3.0,2,0
4.0,4,50.0,1840.0,-3.0,2,0
4.0,2,40.0,1536.0,3.0,3,1
4.0,2,72.0,1339.0,-3.0,3,0
4.0,1,67.0,1280.0,3.0,3,0
4.0,5,5.0,1063.0,-3.0,3,0
4.0,26,66.0,944.0,0.0,3,0
4.0,9,79.0,714.0,-7.0,4,0
4.0,1,45.0,605.0,7.0,4,0
4.0,23,98.0,431.0,-7.0,4,0
4.0,4,40.0,297.0,7.0,4,0
4.0,6,67.0,3503.0,0.0,1,0
4.0,10,41.0,3367.0,0.0,1,0
4.0,2,2.0,3008.0,0.0,1,0
4.0,2,12.0,2806.0,-3.0,1,0
4.0,2,38.0,2418.0,3.0,2,0
4.0,11,61.0,2294.0,-3.0,2,0
4.0,9,49.0,1705.0,-3.0,3,0
4.0,10,72.0,1534.0,-10.0,3,0
4.0,3,56.0,1438.0,10.0,3,0
4.0,4,21.0,1250.0,10.0,3,0
4.0,7,54.0,831.0,10.0,4,0
4.0,5,85.0,527.0,10.0,4,0
4.0,1,32.0,464.0,-10.0,4,1
4.0,12,65.0,370.0,10.0,4,0
4.0,5,57.0,144.0,3.0,4,0
4.0,4,64.0,67.0,-3.0,4,1
4.0,1,70.0,3487.0,0.0,1,0
4.0,7,30.0,3202.0,0.0,1,0
4.0,8,8.0,2852.0,-3.0,1,0
4.0,1,26.0,2599.0,0.0,2,0
4.0,1,34.0,2336.0,-3.0,2,1
4.0,8,24.0,2213.0,-3.0,2,0
4.0,2,70.0,1719.0,7.0,3,0
4.0,16,56.0,1026.0,0.0,3,0
4.0,7,59.0,900.0,0.0,4,0
4.0,4,69.0,820.0,0.0,4,0
4.0,9,74.0,693.0,0.0,4,0
4.0,13,48.0,505.0,0.0,4,0
4.0,5,61.0,369.0,0.0,4,0
4.0,9,76.0,255.0,0.0,4,0
4.0,4,65.0,156.0,0.0,4,0
4.0,13,67.0,3294.0,-7.0,1,0
4.0,2,8.0,2955.0,7.0,1,0
4.0,1,45.0,2459.0,-10.0,2,1
4.0,8,21.0,2324.0,-10.0,2,0
4.0,10,67.0,2205.0,7.0,2,0
4.0,4,15.0,1804.0,0.0,2,0
4.0,1,46.0,1620.0,-3.0,3,1
4.0,7,39.0,1465.0,-3.0,3,0
4.0,7,60.0,970.0,-10.0,3,0
4.0,12,70.0,851.0,10.0,4,0
4.0,9,72.0,710.0,-10.0,4,0
4.0,18,28.0,498.0,-17.0,4,0
4.0,5,59.0,406.0,17.0,4,0
4.0,3,44.0,114.0,17.0,4,1
4.0,1,38.0,58.0,-17.0,4,1
4.0,15,40.0,3336.0,0.0,1,0
4.0,10,48.0,3180.0,0.0,1,0
4.0,3,84.0,3062.0,0.0,1,0
4.0,3,63.0,2955.0,0.0,1,0
4.0,24,90.0,2864.0,0.0,1,0
4.0,3,56.0,2577.0,-7.0,2,0
4.0,7,42.0,2195.0,1.0,2,0
4.0,2,77.0,2074.0,-1.0,2,0
4.0,16,75.0,1961.0,1.0,2,0
4.0,6,66.0,1863.0,-1.0,2,0
4.0,15,75.0,1834.0,1.0,2,0
4.0,4,35.0,1476.0,-1.0,3,1
4.0,3,48.0,1310.0,1.0,3,0
4.0,8,64.0,1037.0,-1.0,3,0
4.0,12,26.0,869.0,1.0,4,0
4.0,4,34.0,590.0,-4.0,4,0
4.0,4,4.0,425.0,4.0,4,0
4.0,20,78.0,366.0,-7.0,4,0
4.0,15,75.0,183.0,7.0,4,0
4.0,1,45.0,120.0,-7.0,4,1
4.0,19,89.0,40.0,0.0,4,1
4.0,17,59.0,3406.0,0.0,1,0
4.0,7,77.0,3351.0,0.0,1,0
4.0,3,59.0,3235.0,0.0,1,0
4.0,13,83.0,2543.0,0.0,2,0
4.0,24,24.0,2404.0,0.0,2,0
4.0,8,68.0,2341.0,-3.0,2,0
4.0,5,27.0,2029.0,3.0,2,0
4.0,17,64.0,1910.0,-6.0,2,0
4.0,10,29.0,1813.0,6.0,2,0
4.0,6,69.0,1487.0,-16.0,3,0
4.0,10,19.0,1415.0,16.0,3,0
4.0,10,35.0,852.0,12.0,4,0
4.0,2,49.0,739.0,-12.0,4,1
4.0,1,31.0,484.0,12.0,4,1
4.0,3,51.0,346.0,12.0,4,0
4.0,8,63.0,286.0,-12.0,4,1
4.0,6,45.0,197.0,-12.0,4,1
4.0,3,48.0,177.0,12.0,4,0
4.0,21,89.0,3460.0,0.0,1,0
4.0,1,51.0,3339.0,0.0,1,0
4.0,4,82.0,3258.0,0.0,1,0
4.0,5,34.0,3092.0,0.0,1,0
4.0,20,90.0,3000.0,0.0,1,0
4.0,19,85.0,2891.0,-7.0,1,0
4.0,17,21.0,2664.0,7.0,2,0
4.0,9,42.0,2514.0,-10.0,2,0
4.0,5,89.0,2426.0,10.0,2,0
4.0,3,62.0,2141.0,3.0,2,0
4.0,7,50.0,1908.0,-3.0,2,0
4.0,10,65.0,1628.0,-10.0,3,0
4.0,10,80.0,1070.0,24.0,3,0
4.0,3,3.0,897.0,-24.0,4,1
4.0,6,92.0,823.0,24.0,4,0
4.0,2,42.0,736.0,-24.0,4,1
4.0,14,32.0,439.0,24.0,4,0
4.0,11,11.0,9.0,-30.0,4,1
4.0,1,66.0,3279.0,-7.0,1,0
4.0,7,40.0,3076.0,7.0,1,0
4.0,7,67.0,2979.0,-7.0,1,0
4.0,1,77.0,2872.0,7.0,1,0
4.0,19,68.0,2809.0,-7.0,1,0
4.0,9,43.0,2719.0,7.0,1,0
4.0,5,14.0,2337.0,-7.0,2,0
4.0,4,47.0,2173.0,4.0,2,0
4.0,1,81.0,2042.0,-4.0,2,0
4.0,7,64.0,1902.0,4.0,2,0
4.0,9,62.0,1845.0,-4.0,2,0
4.0,7,52.0,1633.0,-4.0,3,0
4.0,9,9.0,1442.0,-4.0,3,0
4.0,8,13.0,1088.0,1.0,3,0
4.0,4,78.0,1036.0,-4.0,3,0
4.0,1,40.0,856.0,4.0,4,0
4.0,8,89.0,797.0,-4.0,4,0
4.0,7,19.0,658.0,4.0,4,0
4.0,7,73.0,595.0,-7.0,4,0
4.0,10,73.0,571.0,7.0,4,0
4.0,10,16.0,101.0,7.0,4,0
4.0,22,71.0,28.0,-10.0,4,1
4.0,4,12.0,2384.0,-14.0,2,0
4.0,10,80.0,2335.0,11.0,2,0
4.0,14,45.0,1838.0,-12.0,2,0
4.0,15,20.0,1425.0,-12.0,3,0
4.0,3,73.0,1267.0,9.0,3,0
4.0,1,7.0,1090.0,-9.0,3,1
4.0,14,78.0,641.0,-16.0,4,0
4.0,16,63.0,343.0,16.0,4,0
