down,ydstogo,yardline_100,game_seconds_remaining,score_differential,qtr,went_for_it
4.0,17.0,17.0,1807.0,3.0,2.0,0
4.0,9.0,77.0,1800.0,-6.0,3.0,0
4.0,13.0,41.0,1709.0,6.0,3.0,0
4.0,8.0,91.0,1372.0,-6.0,3.0,0
4.0,1.0,49.0,1275.0,6.0,3.0,1
4.0,2.0,30.0,1096.0,6.0,3.0,1
4.0,9.0,26.0,900.0,-6.0,4.0,0
4.0,16.0,73.0,844.0,3.0,4.0,0
4.0,19.0,83.0,679.0,-3.0,4.0,0
4.0,15.0,64.0,569.0,3.0,4.0,0
4.0,7.0,35.0,491.0,-3.0,4.0,0
4.0,9.0,90.0,288.0,3.0,4.0,0
4.0,8.0,56.0,248.0,-3.0,4.0,1
4.0,14.0,89.0,95.0,-3.0,4.0,1
4.0,11.0,60.0,3600.0,0.0,1.0,0
4.0,6.0,74.0,3439.0,0.0,1.0,0
4.0,15.0,60.0,3351.0,0.0,1.0,0
4.0,7.0,64.0,3175.0,0.0,1.0,0
4.0,7.0,81.0,3009.0,0.0,1.0,0
4.0,15.0,62.0,2700.0,-7.0,2.0,0
4.0,11.0,66.0,2656.0,7.0,2.0,0
4.0,15.0,85.0,2354.0,0.0,2.0,0
4.0,8.0,62.0,2229.0,0.0,2.0,0
4.0,19.0,55.0,1915.0,-7.0,2.0,0
4.0,7.0,37.0,1800.0,10.0,3.0,0
4.0,9.0,97.0,1531.0,-10.0,3.0,0
4.0,6.0,45.0,1466.0,10.0,3.0,0
4.0,14.0,97.0,1366.0,-10.0,3.0,0
4.0,5.0,53.0,900.0,11.0,4.0,0
4.0,17.0,41.0,327.0,-18.0,4.0,1
4.0,4.0,90.0,313.0,18.0,4.0,0
4.0,9.0,18.0,3600.0,0.0,1.0,0
4.0,2.0,66.0,3499.0,0.0,1.0,0
4.0,2.0,17.0,3412.0,0.0,1.0,0
4.0,5.0,66.0,3050.0,-3.0,1.0,0
4.0,11.0,82.0,2498.0,3.0,2.0,0
4.0,1.0,48.0,2429.0,-4.0,2.0,0
4.0,4.0,38.0,2272.0,4.0,2.0,0
4.0,6.0,51.0,1965.0,6.0,2.0,0
4.0,7.0,38.0,1808.0,-6.0,2.0,0
4.0,19.0,32.0,1800.0,6.0,3.0,0
4.0,3.0,25.0,1406.0,-9.0,3.0,0
4.0,12.0,67.0,1153.0,6.0,3.0,0
4.0,9.0,58.0,1019.0,-6.0,3.0,0
4.0,5.0,52.0,900.0,6.0,4.0,0
4.0,5.0,76.0,701.0,-1.0,4.0,0
4.0,4.0,59.0,533.0,-1.0,4.0,0
4.0,10.0,63.0,3600.0,0.0,1.0,0
4.0,10.0,10.0,2700.0,-7.0,2.0,0
4.0,8.0,58.0,2638.0,4.0,2.0,0
4.0,4.0,45.0,2499.0,-4.0,2.0,0
4.0,1.0,45.0,1973.0,-3.0,2.0,1
4.0,3.0,17.0,1854.0,-3.0,2.0,0
4.0,1.0,45.0,1800.0,0.0,3.0,1
4.0,4.0,4.0,1800.0,0.0,3.0,0
4.0,4.0,17.0,1448.0,-3.0,3.0,0
4.0,4.0,54.0,1074.0,0.0,3.0,0
4.0,4.0,60.0,900.0,0.0,4.0,0
4.0,10.0,65.0,758.0,0.0,4.0,0
4.0,7.0,16.0,612.0,0.0,4.0,0
4.0,1.0,23.0,16.0,-4.0,4.0,1
4.0,15.0,75.0,3600.0,0.0,1.0,0
4.0,6.0,59.0,3168.0,-7.0,1.0,0
4.0,3.0,70.0,3022.0,7.0,1.0,0
4.0,2.0,43.0,2931.0,-7.0,1.0,0
4.0,6.0,59.0,2700.0,7.0,2.0,0
4.0,6.0,39.0,2140.0,0.0,2.0,0
4.0,5.0,58.0,2135.0,0.0,2.0,0
4.0,4.0,53.0,1829.0,0.0,2.0,0
4.0,14.0,79.0,1800.0,0.0,3.0,0
4.0,2.0,20.0,1723.0,0.0,3.0,0
4.0,1.0,41.0,1435.0,-3.0,3.0,1
4.0,1.0,1.0,1310.0,3.0,3.0,0
4.0,5.0,24.0,900.0,-6.0,4.0,0
4.0,11.0,23.0,197.0,6.0,4.0,0
4.0,1.0,1.0,77.0,-9.0,4.0,1
4.0,10.0,64.0,3600.0,0.0,1.0,0
4.0,6.0,6.0,3454.0,0.0,1.0,0
4.0,18.0,94.0,3270.0,-3.0,1.0,0
4.0,2.0,11.0,3154.0,3.0,1.0,0
4.0,1.0,1.0,2914.0,6.0,1.0,0
4.0,14.0,55.0,2644.0,-9.0,2.0,0
4.0,8.0,96.0,2411.0,-9.0,2.0,0
4.0,4.0,41.0,2319.0,9.0,2.0,0
4.0,4.0,32.0,1870.0,-16.0,2.0,0
4.0,1.0,51.0,1800.0,19.0,3.0,0
4.0,1.0,78.0,1550.0,-19.0,3.0,0
4.0,11.0,81.0,1186.0,-26.0,3.0,0
4.0,8.0,31.0,902.0,26.0,3.0,0
4.0,9.0,60.0,900.0,-26.0,4.0,0
4.0,5.0,75.0,827.0,26.0,4.0,0
4.0,20.0,43.0,703.0,-26.0,4.0,0
4.0,13.0,42.0,486.0,26.0,4.0,0
4.0,2.0,64.0,217.0,-26.0,4.0,0
4.0,1.0,68.0,3532.0,-7.0,1.0,0
4.0,13.0,60.0,3389.0,-14.0,1.0,0
4.0,1.0,27.0,3118.0,14.0,1.0,0
4.0,8.0,52.0,3113.0,-17.0,1.0,0
4.0,4.0,51.0,2700.0,17.0,2.0,0
4.0,7.0,91.0,2651.0,-17.0,2.0,0
4.0,6.0,34.0,2524.0,17.0,2.0,0
4.0,7.0,68.0,2393.0,-20.0,2.0,0
4.0,1.0,23.0,2288.0,20.0,2.0,0
4.0,11.0,46.0,1800.0,26.0,3.0,0
4.0,9.0,50.0,1309.0,-26.0,3.0,1
4.0,12.0,12.0,1300.0,26.0,3.0,0
4.0,17.0,92.0,900.0,26.0,4.0,0
4.0,10.0,14.0,769.0,-26.0,4.0,0
4.0,4.0,35.0,723.0,23.0,4.0,0
4.0,2.0,57.0,603.0,-23.0,4.0,1
4.0,1.0,20.0,547.0,23.0,4.0,0
4.0,20.0,45.0,3387.0,0.0,1.0,0
4.0,3.0,73.0,3287.0,0.0,1.0,0
4.0,13.0,64.0,3047.0,-14.0,1.0,0
4.0,24.0,71.0,2700.0,14.0,2.0,0
4.0,11.0,70.0,2643.0,-14.0,2.0,0
4.0,4.0,15.0,2563.0,14.0,2.0,0
4.0,7.0,77.0,2341.0,-17.0,2.0,0
4.0,2.0,57.0,2251.0,17.0,2.0,0
4.0,9.0,55.0,1830.0,17.0,2.0,0
4.0,5.0,65.0,1485.0,10.0,3.0,0
4.0,15.0,51.0,1380.0,-10.0,3.0,0
4.0,3.0,81.0,1259.0,10.0,3.0,0
4.0,5.0,25.0,1123.0,-10.0,3.0,0
4.0,17.0,52.0,752.0,7.0,4.0,0
4.0,1.0,56.0,557.0,-7.0,4.0,1
4.0,11.0,40.0,557.0,-7.0,4.0,0
4.0,17.0,59.0,3600.0,0.0,1.0,0
4.0,10.0,83.0,3387.0,0.0,1.0,0
4.0,4.0,44.0,3324.0,0.0,1.0,0
4.0,6.0,25.0,3149.0,0.0,1.0,0
4.0,6.0,76.0,2905.0,-3.0,1.0,0
4.0,11.0,51.0,2759.0,3.0,1.0,0
4.0,3.0,83.0,2652.0,-3.0,2.0,0
4.0,26.0,49.0,2606.0,3.0,2.0,0
4.0,16.0,58.0,2516.0,-3.0,2.0,0
4.0,28.0,36.0,2154.0,-3.0,2.0,0
4.0,8.0,8.0,1819.0,3.0,2.0,1
4.0,7.0,60.0,1668.0,-4.0,3.0,0
4.0,4.0,26.0,736.0,-10.0,4.0,0
4.0,2.0,72.0,686.0,7.0,4.0,0
4.0,5.0,30.0,584.0,-7.0,4.0,0
4.0,3.0,57.0,3600.0,0.0,1.0,0
4.0,4.0,74.0,3157.0,-7.0,1.0,0
4.0,16.0,56.0,3096.0,7.0,1.0,0
4.0,2.0,58.0,2937.0,-7.0,1.0,0
4.0,10.0,87.0,2822.0,7.0,1.0,0
4.0,12.0,57.0,2700.0,-7.0,2.0,0
4.0,5.0,58.0,2623.0,7.0,2.0,0
4.0,8.0,8.0,2479.0,-7.0,2.0,0
4.0,14.0,68.0,2172.0,4.0,2.0,0
4.0,8.0,75.0,1800.0,-3.0,3.0,0
4.0,13.0,32.0,1596.0,3.0,3.0,0
4.0,4.0,67.0,1475.0,-6.0,3.0,0
4.0,10.0,64.0,1312.0,6.0,3.0,0
4.0,1.0,74.0,900.0,-1.0,4.0,0
4.0,1.0,20.0,781.0,1.0,4.0,1
4.0,13.0,19.0,781.0,1.0,4.0,0
4.0,10.0,16.0,118.0,-10.0,4.0,0
4.0,15.0,85.0,3508.0,-7.0,1.0,0
4.0,4.0,43.0,3391.0,7.0,1.0,0
4.0,6.0,91.0,3266.0,-7.0,1.0,0
4.0,7.0,73.0,2888.0,-14.0,1.0,0
4.0,10.0,46.0,2828.0,14.0,1.0,0
4.0,4.0,79.0,2700.0,-14.0,2.0,0
4.0,5.0,68.0,2521.0,-21.0,2.0,0
4.0,6.0,70.0,2447.0,21.0,2.0,0
4.0,10.0,49.0,2340.0,-21.0,2.0,0
4.0,7.0,61.0,2207.0,21.0,2.0,0
4.0,3.0,59.0,1888.0,-21.0,2.0,0
4.0,12.0,96.0,1860.0,21.0,2.0,0
4.0,5.0,75.0,1372.0,-21.0,3.0,0
4.0,10.0,64.0,1079.0,21.0,3.0,0
4.0,7.0,7.0,135.0,28.0,4.0,0
4.0,9.0,16.0,3334.0,0.0,1.0,0
4.0,9.0,40.0,3058.0,0.0,1.0,0
4.0,9.0,20.0,2620.0,0.0,2.0,0
4.0,20.0,20.0,2343.0,0.0,2.0,0
4.0,10.0,46.0,2209.0,-3.0,2.0,0
4.0,4.0,75.0,2126.0,3.0,2.0,0
4.0,1.0,54.0,1949.0,-3.0,2.0,1
4.0,10.0,24.0,1883.0,-3.0,2.0,0
4.0,15.0,75.0,1838.0,0.0,2.0,0
4.0,16.0,37.0,1737.0,-3.0,3.0,0
4.0,1.0,71.0,1569.0,3.0,3.0,0
4.0,8.0,79.0,1569.0,-3.0,3.0,0
4.0,8.0,8.0,618.0,-3.0,4.0,0
4.0,8.0,62.0,603.0,0.0,4.0,0
4.0,8.0,77.0,458.0,0.0,4.0,0
4.0,14.0,47.0,403.0,0.0,4.0,0
4.0,17.0,94.0,239.0,0.0,4.0,0
4.0,15.0,36.0,61.0,0.0,4.0,0
4.0,5.0,77.0,892.0,0.0,5.0,0
4.0,7.0,76.0,3600.0,0.0,1.0,0
4.0,3.0,8.0,3538.0,0.0,1.0,0
4.0,6.0,75.0,3346.0,-3.0,1.0,0
4.0,6.0,12.0,3191.0,-3.0,1.0,0
4.0,8.0,74.0,3106.0,0.0,1.0,0
4.0,7.0,26.0,2866.0,0.0,1.0,0
4.0,20.0,34.0,2700.0,-3.0,2.0,0
4.0,5.0,40.0,2578.0,0.0,2.0,0
4.0,9.0,91.0,2224.0,0.0,2.0,0
4.0,6.0,65.0,1914.0,7.0,2.0,0
4.0,4.0,8.0,1803.0,-7.0,2.0,0
4.0,9.0,69.0,1800.0,4.0,3.0,0
4.0,5.0,52.0,1565.0,-4.0,3.0,0
4.0,9.0,79.0,1442.0,4.0,3.0,0
4.0,10.0,74.0,1337.0,-4.0,3.0,0
4.0,17.0,59.0,1197.0,4.0,3.0,0
4.0,1.0,47.0,1177.0,-4.0,3.0,1
4.0,8.0,8.0,900.0,-4.0,4.0,0
4.0,4.0,13.0,503.0,8.0,4.0,0
4.0,4.0,65.0,187.0,5.0,4.0,0
4.0,10.0,57.0,179.0,-5.0,4.0,1
4.0,5.0,57.0,3600.0,0.0,1.0,0
4.0,10.0,81.0,3513.0,0.0,1.0,0
4.0,7.0,74.0,3123.0,-14.0,1.0,0
4.0,13.0,25.0,2423.0,14.0,2.0,0
4.0,6.0,76.0,2310.0,10.0,2.0,0
4.0,20.0,88.0,2073.0,3.0,2.0,0
4.0,1.0,61.0,1800.0,4.0,3.0,0
4.0,6.0,75.0,1683.0,-4.0,3.0,0
4.0,10.0,34.0,1521.0,-11.0,3.0,0
4.0,5.0,35.0,1266.0,11.0,3.0,1
4.0,10.0,25.0,1090.0,-11.0,3.0,0
4.0,12.0,94.0,960.0,8.0,3.0,0
4.0,9.0,25.0,900.0,-8.0,4.0,0
4.0,9.0,89.0,697.0,5.0,4.0,0
4.0,2.0,65.0,477.0,-1.0,4.0,0
4.0,2.0,55.0,358.0,1.0,4.0,0
4.0,1.0,51.0,259.0,-1.0,4.0,1
4.0,14.0,74.0,3600.0,0.0,1.0,0
4.0,7.0,73.0,3535.0,0.0,1.0,0
4.0,7.0,66.0,3376.0,0.0,1.0,0
4.0,12.0,64.0,3293.0,0.0,1.0,0
4.0,6.0,35.0,2982.0,0.0,1.0,1
4.0,7.0,64.0,2655.0,-7.0,2.0,0
4.0,6.0,59.0,2497.0,7.0,2.0,0
4.0,7.0,77.0,2443.0,-7.0,2.0,0
4.0,5.0,34.0,2223.0,7.0,2.0,0
4.0,7.0,68.0,1911.0,-7.0,2.0,0
4.0,10.0,46.0,1817.0,-7.0,2.0,1
4.0,4.0,35.0,1800.0,4.0,3.0,0
4.0,7.0,9.0,1470.0,4.0,3.0,0
4.0,3.0,49.0,1278.0,-7.0,3.0,0
4.0,10.0,85.0,1172.0,7.0,3.0,0
4.0,1.0,50.0,1069.0,-7.0,3.0,1
4.0,19.0,39.0,963.0,7.0,3.0,0
4.0,1.0,38.0,658.0,-7.0,4.0,1
4.0,1.0,23.0,590.0,7.0,4.0,0
4.0,3.0,42.0,69.0,12.0,4.0,0
4.0,18.0,84.0,3600.0,0.0,1.0,0
4.0,8.0,54.0,3509.0,0.0,1.0,0
4.0,10.0,79.0,3282.0,-7.0,1.0,0
4.0,7.0,40.0,3142.0,7.0,1.0,0
4.0,13.0,83.0,2937.0,-7.0,1.0,0
4.0,5.0,86.0,2800.0,-14.0,1.0,0
4.0,5.0,30.0,2700.0,14.0,2.0,0
4.0,10.0,51.0,2536.0,-14.0,2.0,0
4.0,15.0,79.0,2240.0,7.0,2.0,0
4.0,4.0,62.0,2086.0,-7.0,2.0,0
4.0,7.0,71.0,1916.0,7.0,2.0,1
4.0,12.0,43.0,1437.0,7.0,3.0,0
4.0,16.0,93.0,1318.0,-7.0,3.0,0
4.0,10.0,46.0,900.0,-7.0,4.0,0
4.0,5.0,75.0,729.0,7.0,4.0,0
4.0,3.0,31.0,412.0,-7.0,4.0,1
4.0,27.0,32.0,340.0,-7.0,4.0,1
4.0,12.0,70.0,74.0,7.0,4.0,0
4.0,5.0,32.0,10.0,-7.0,4.0,1
4.0,10.0,65.0,3600.0,0.0,1.0,0
4.0,3.0,21.0,3233.0,0.0,1.0,0
4.0,19.0,80.0,3107.0,0.0,1.0,0
4.0,10.0,70.0,2971.0,-7.0,1.0,0
4.0,7.0,67.0,2794.0,7.0,1.0,0
4.0,9.0,35.0,2700.0,-7.0,2.0,1
4.0,15.0,61.0,2421.0,4.0,2.0,0
4.0,12.0,88.0,2148.0,4.0,2.0,0
4.0,3.0,3.0,1830.0,-4.0,2.0,0
4.0,4.0,25.0,1453.0,6.0,3.0,0
4.0,10.0,44.0,1388.0,-6.0,3.0,0
4.0,20.0,90.0,1312.0,6.0,3.0,0
4.0,20.0,35.0,1188.0,-6.0,3.0,0
4.0,10.0,76.0,891.0,-12.0,4.0,0
4.0,4.0,65.0,720.0,12.0,4.0,0
4.0,6.0,68.0,671.0,-12.0,4.0,0
4.0,10.0,39.0,593.0,12.0,4.0,0
4.0,10.0,60.0,338.0,-12.0,4.0,0
4.0,21.0,80.0,184.0,12.0,4.0,0
4.0,10.0,56.0,69.0,-12.0,4.0,1
4.0,13.0,51.0,3600.0,0.0,1.0,0
4.0,42.0,82.0,3363.0,0.0,1.0,0
4.0,1.0,15.0,3162.0,0.0,1.0,1
4.0,2.0,75.0,2900.0,0.0,1.0,0
4.0,8.0,63.0,2816.0,0.0,1.0,0
4.0,9.0,29.0,2700.0,0.0,2.0,0
4.0,10.0,79.0,2418.0,0.0,2.0,0
4.0,3.0,57.0,2072.0,-7.0,2.0,0
4.0,7.0,81.0,1845.0,7.0,2.0,0
4.0,2.0,42.0,1818.0,-7.0,2.0,0
4.0,17.0,81.0,1800.0,7.0,3.0,0
4.0,1.0,41.0,1705.0,-7.0,3.0,1
4.0,7.0,34.0,1493.0,-7.0,3.0,1
4.0,7.0,46.0,1405.0,7.0,3.0,0
4.0,5.0,12.0,1241.0,7.0,3.0,0
4.0,13.0,28.0,863.0,10.0,4.0,1
4.0,7.0,14.0,848.0,-10.0,4.0,0
4.0,1.0,21.0,561.0,10.0,4.0,1
4.0,12.0,60.0,80.0,3.0,4.0,0
4.0,8.0,8.0,3468.0,0.0,1.0,0
4.0,17.0,25.0,2812.0,-3.0,1.0,0
4.0,8.0,50.0,2426.0,-3.0,2.0,0
4.0,3.0,66.0,2221.0,3.0,2.0,0
4.0,10.0,80.0,2065.0,-3.0,2.0,0
4.0,14.0,52.0,1638.0,-6.0,3.0,0
4.0,2.0,52.0,1467.0,6.0,3.0,0
4.0,1.0,18.0,1221.0,-6.0,3.0,1
4.0,3.0,49.0,900.0,6.0,4.0,0
4.0,1.0,64.0,309.0,-8.0,4.0,1
4.0,9.0,35.0,252.0,8.0,4.0,0
4.0,9.0,43.0,120.0,8.0,4.0,0
4.0,8.0,10.0,2978.0,-7.0,1.0,0
4.0,1.0,59.0,2468.0,-11.0,2.0,0
4.0,15.0,39.0,2245.0,11.0,2.0,0
4.0,6.0,60.0,2044.0,-11.0,2.0,0
4.0,3.0,83.0,1916.0,11.0,2.0,0
4.0,3.0,58.0,1157.0,5.0,3.0,0
4.0,5.0,11.0,1101.0,-5.0,3.0,0
4.0,7.0,27.0,850.0,-2.0,4.0,0
4.0,4.0,41.0,607.0,-1.0,4.0,0
4.0,8.0,82.0,380.0,1.0,4.0,0
4.0,10.0,64.0,271.0,-1.0,4.0,0
4.0,4.0,61.0,58.0,1.0,4.0,0
4.0,5.0,52.0,11.0,-1.0,4.0,1
4.0,7.0,77.0,3600.0,0.0,1.0,0
4.0,3.0,73.0,3247.0,-7.0,1.0,0
4.0,12.0,52.0,3154.0,7.0,1.0,0
4.0,1.0,66.0,2889.0,-5.0,1.0,0
4.0,10.0,71.0,2036.0,2.0,2.0,0
4.0,18.0,18.0,1810.0,-2.0,2.0,0
4.0,1.0,25.0,1800.0,1.0,3.0,1
4.0,5.0,8.0,1800.0,1.0,3.0,0
4.0,2.0,49.0,1369.0,-4.0,3.0,0
4.0,5.0,8.0,1182.0,-4.0,3.0,0
4.0,11.0,79.0,1091.0,1.0,3.0,0
4.0,12.0,14.0,900.0,-1.0,4.0,0
4.0,6.0,6.0,757.0,-2.0,4.0,0
4.0,7.0,77.0,373.0,-1.0,4.0,0
4.0,21.0,35.0,354.0,1.0,4.0,0
4.0,17.0,97.0,217.0,-1.0,4.0,0
4.0,10.0,69.0,3600.0,0.0,1.0,0
4.0,9.0,19.0,3534.0,0.0,1.0,0
4.0,7.0,77.0,3035.0,-4.0,1.0,0
4.0,10.0,43.0,2888.0,-4.0,1.0,0
4.0,14.0,72.0,2498.0,-11.0,2.0,0
4.0,6.0,40.0,2208.0,-11.0,2.0,0
4.0,15.0,16.0,1835.0,-18.0,2.0,0
4.0,17.0,77.0,1800.0,-18.0,3.0,0
4.0,5.0,68.0,1679.0,-25.0,3.0,0
4.0,5.0,47.0,1605.0,25.0,3.0,0
4.0,3.0,50.0,1260.0,-25.0,3.0,1
4.0,4.0,74.0,1052.0,-32.0,3.0,0
4.0,1.0,1.0,900.0,32.0,4.0,0
4.0,8.0,64.0,642.0,-35.0,4.0,0
4.0,3.0,70.0,574.0,35.0,4.0,0
4.0,6.0,11.0,204.0,-35.0,4.0,1
4.0,8.0,90.0,33.0,28.0,4.0,0
4.0,13.0,74.0,3600.0,0.0,1.0,0
4.0,27.0,98.0,3347.0,-7.0,1.0,0
4.0,9.0,45.0,3110.0,-14.0,1.0,0
4.0,7.0,64.0,2229.0,14.0,2.0,0
4.0,1.0,50.0,2181.0,-14.0,2.0,0
4.0,1.0,66.0,1800.0,14.0,3.0,0
4.0,9.0,45.0,1684.0,-14.0,3.0,0
4.0,5.0,35.0,1063.0,14.0,3.0,0
4.0,3.0,19.0,900.0,14.0,4.0,0
4.0,10.0,70.0,454.0,7.0,4.0,0
4.0,1.0,21.0,120.0,-7.0,4.0,1
4.0,6.0,86.0,96.0,7.0,4.0,0
4.0,13.0,69.0,3600.0,0.0,1.0,0
4.0,4.0,49.0,3437.0,0.0,1.0,0
4.0,1.0,71.0,3269.0,0.0,1.0,0
4.0,19.0,71.0,3140.0,0.0,1.0,0
4.0,10.0,77.0,3022.0,0.0,1.0,0
4.0,3.0,3.0,2970.0,0.0,1.0,0
4.0,6.0,49.0,2700.0,-3.0,2.0,0
4.0,12.0,82.0,1958.0,3.0,2.0,0
4.0,10.0,42.0,1840.0,-4.0,2.0,0
4.0,10.0,35.0,1800.0,-4.0,3.0,0
4.0,8.0,76.0,1488.0,4.0,3.0,0
4.0,4.0,4.0,1148.0,-4.0,3.0,0
4.0,12.0,21.0,900.0,1.0,4.0,0
4.0,10.0,11.0,415.0,-11.0,4.0,0
4.0,7.0,79.0,155.0,8.0,4.0,0
4.0,15.0,57.0,145.0,-8.0,4.0,1
4.0,10.0,10.0,2700.0,-7.0,2.0,0
4.0,14.0,24.0,2592.0,-7.0,2.0,0
4.0,2.0,40.0,2592.0,4.0,2.0,0
4.0,8.0,31.0,2297.0,3.0,2.0,0
4.0,6.0,57.0,2104.0,-3.0,2.0,0
4.0,6.0,74.0,2045.0,3.0,2.0,0
4.0,1.0,64.0,1916.0,-3.0,2.0,0
4.0,5.0,37.0,1877.0,3.0,2.0,1
4.0,10.0,70.0,1800.0,10.0,3.0,0
4.0,12.0,78.0,1559.0,3.0,3.0,0
4.0,6.0,61.0,1488.0,-3.0,3.0,0
4.0,2.0,50.0,1251.0,-3.0,3.0,0
4.0,19.0,19.0,900.0,-3.0,4.0,0
4.0,13.0,83.0,857.0,0.0,4.0,0
4.0,13.0,27.0,754.0,0.0,4.0,0
4.0,1.0,42.0,509.0,-3.0,4.0,1
4.0,7.0,38.0,127.0,-3.0,4.0,1
4.0,5.0,56.0,108.0,3.0,4.0,0
4.0,6.0,62.0,3600.0,0.0,1.0,0
4.0,3.0,55.0,3496.0,0.0,1.0,0
4.0,16.0,27.0,3195.0,0.0,1.0,0
4.0,17.0,28.0,2627.0,-4.0,2.0,0
4.0,2.0,60.0,2313.0,1.0,2.0,0
4.0,9.0,71.0,1890.0,1.0,2.0,0
4.0,18.0,82.0,1840.0,-1.0,2.0,0
4.0,10.0,50.0,1800.0,1.0,3.0,0
4.0,7.0,32.0,1665.0,-1.0,3.0,0
4.0,8.0,75.0,1343.0,-5.0,3.0,0
4.0,16.0,88.0,1283.0,5.0,3.0,0
4.0,6.0,61.0,1177.0,-5.0,3.0,0
4.0,1.0,55.0,1113.0,-3.0,3.0,0
4.0,16.0,89.0,1003.0,3.0,3.0,0
4.0,6.0,53.0,900.0,-3.0,4.0,0
4.0,6.0,51.0,845.0,3.0,4.0,0
4.0,7.0,55.0,617.0,-3.0,4.0,0
4.0,4.0,64.0,401.0,3.0,4.0,0
4.0,26.0,88.0,120.0,-3.0,4.0,0
4.0,10.0,67.0,51.0,3.0,4.0,0
4.0,9.0,41.0,3389.0,0.0,1.0,0
4.0,8.0,95.0,3377.0,0.0,1.0,0
4.0,4.0,35.0,3325.0,0.0,1.0,0
4.0,1.0,33.0,3016.0,-7.0,1.0,1
4.0,8.0,8.0,3016.0,-7.0,1.0,0
4.0,10.0,80.0,2884.0,4.0,1.0,0
4.0,5.0,22.0,2700.0,-4.0,2.0,0
4.0,4.0,31.0,2692.0,1.0,2.0,0
4.0,17.0,51.0,2445.0,-1.0,2.0,0
4.0,1.0,89.0,2332.0,1.0,2.0,0
4.0,5.0,5.0,2268.0,-1.0,2.0,0
4.0,10.0,30.0,2180.0,-2.0,2.0,0
4.0,16.0,16.0,1367.0,-9.0,3.0,0
4.0,5.0,22.0,900.0,6.0,4.0,0
4.0,1.0,66.0,614.0,9.0,4.0,0
4.0,17.0,87.0,509.0,-9.0,4.0,0
4.0,3.0,19.0,461.0,9.0,4.0,0
4.0,11.0,27.0,48.0,9.0,4.0,1
4.0,3.0,9.0,3424.0,0.0,1.0,0
4.0,6.0,50.0,3347.0,-3.0,1.0,0
4.0,8.0,9.0,3202.0,3.0,1.0,0
4.0,4.0,4.0,2700.0,-6.0,2.0,1
4.0,6.0,71.0,2524.0,-8.0,2.0,0
4.0,7.0,89.0,2324.0,-8.0,2.0,0
4.0,8.0,48.0,2228.0,8.0,2.0,0
4.0,5.0,47.0,1800.0,2.0,3.0,0
4.0,12.0,76.0,1720.0,-2.0,3.0,0
4.0,13.0,46.0,1635.0,2.0,3.0,0
4.0,2.0,48.0,1500.0,-2.0,3.0,0
4.0,2.0,72.0,1262.0,2.0,3.0,0
4.0,25.0,66.0,1146.0,-2.0,3.0,0
4.0,7.0,16.0,900.0,2.0,4.0,0
4.0,8.0,45.0,849.0,-5.0,4.0,0
4.0,2.0,72.0,704.0,5.0,4.0,0
4.0,18.0,54.0,442.0,-5.0,4.0,0
4.0,5.0,80.0,411.0,5.0,4.0,0
4.0,1.0,56.0,322.0,-5.0,4.0,1
4.0,4.0,38.0,134.0,5.0,4.0,0
4.0,4.0,29.0,32.0,-5.0,4.0,1
4.0,11.0,99.0,3338.0,0.0,1.0,0
4.0,6.0,25.0,3255.0,0.0,1.0,0
4.0,3.0,66.0,3127.0,-3.0,1.0,0
4.0,8.0,88.0,2700.0,-3.0,2.0,0
4.0,4.0,70.0,2495.0,-10.0,2.0,0
4.0,9.0,79.0,1944.0,-10.0,2.0,0
4.0,6.0,60.0,1914.0,10.0,2.0,0
4.0,11.0,59.0,1832.0,-10.0,2.0,0
4.0,10.0,74.0,1800.0,-10.0,3.0,0
4.0,8.0,44.0,1696.0,10.0,3.0,0
4.0,10.0,85.0,1557.0,-10.0,3.0,0
4.0,7.0,39.0,1476.0,10.0,3.0,0
4.0,17.0,59.0,900.0,10.0,4.0,0
4.0,12.0,30.0,820.0,-10.0,4.0,0
4.0,7.0,33.0,708.0,7.0,4.0,0
4.0,13.0,13.0,466.0,-7.0,4.0,0
4.0,4.0,66.0,342.0,4.0,4.0,0
4.0,1.0,58.0,3600.0,0.0,1.0,0
4.0,8.0,72.0,3472.0,0.0,1.0,0
4.0,5.0,30.0,3238.0,0.0,1.0,0
4.0,1.0,64.0,3071.0,-3.0,1.0,0
4.0,4.0,67.0,2798.0,-3.0,1.0,0
4.0,7.0,78.0,2700.0,3.0,2.0,0
4.0,1.0,14.0,2473.0,-3.0,2.0,1
4.0,10.0,29.0,2221.0,3.0,2.0,0
4.0,11.0,35.0,1862.0,-6.0,2.0,0
4.0,1.0,21.0,1588.0,-13.0,3.0,1
4.0,20.0,90.0,1440.0,6.0,3.0,0
4.0,15.0,29.0,1355.0,-6.0,3.0,0
4.0,2.0,72.0,1115.0,3.0,3.0,0
4.0,1.0,1.0,900.0,-3.0,4.0,0
4.0,3.0,8.0,742.0,0.0,4.0,0
4.0,18.0,54.0,618.0,-3.0,4.0,0
4.0,9.0,73.0,147.0,3.0,4.0,0
4.0,2.0,72.0,3600.0,0.0,1.0,0
4.0,1.0,55.0,3088.0,-7.0,1.0,0
4.0,6.0,95.0,2949.0,7.0,1.0,0
4.0,3.0,53.0,2888.0,-7.0,1.0,0
4.0,6.0,43.0,2569.0,-7.0,2.0,0
4.0,6.0,79.0,2509.0,7.0,2.0,0
4.0,1.0,14.0,2346.0,7.0,2.0,0
